head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Adolphine,Sigiswald,romantic,undirected,12,0.9780326133333334,0.99501365,2.508604123145761,"Infobox field family/Spouse: Nahelache (First Wife, Former Second Wife) Adolphine (First Wife, Former) Rozemyne (Engaged, Cancelled) | With Eglantine now removed from his consideration for a first wife, Sigiswald gets engaged with Adolphine of Drewanchel. | Infobox field family/Spouse: Prince Sigiswald (Former)"
Schwartz and Weiss,Rozemyne,service_retainer,directed,1,0.9772775,0.9772775,0.677397143749672,"Just a few days later, however, Hortensia is able to dedicate more of her mana to the shumils and finish the transfer of mastership. |- |Hortensia |Primary |In Rozemyne's third year, the Sovereignty dispatched Hortensia to serve as an archnoble librarian in the Royal Academy and specifically take over mastership of Schwartz and Weiss from Rozemyne."
Christel,Ferdinand,family,undirected,1,0.9771394,0.9771394,0.6773014201240366,"Together with her daughter, she bought three illustrations of Ferdinand, as well as some cookies."
Ferdinand,Lothar,enemy_rival,undirected,1,0.97700673,0.97700673,0.6772094602875918,"When Ferdinand first came to the temple, he chose to pick the absolute minimum number of attendant gray priests due the mistrust that years of abuse and assassination attempts by Veronica has ingrained in him."
Judithe,Philine,friend_ally,undirected,1,0.9769845,0.9769845,0.6771940516257678,"Due to having grown up with several brothers, she is not used to being alone to the point of feeling lonely in the time between getting up and breakfast due to her roommate Philine having to sequester herself while absorbing her divine will."
Rosina,Christine,service_retainer,directed,1,0.97683865,0.97683865,0.6770929561094832,Rosina was picked as an attendant to Sister Christine at a young age.
Bezewanst,Gloria,enemy_rival,undirected,1,0.97683674,0.97683674,0.6770916321983683,"She informs Georgine that Rozemyne used to be a commoner, and explains that she was responsible for the death of Bezewanst, Georgine’s uncle."
Trauerqual,Eglantine,service_retainer,directed,1,0.9766594,0.9766594,0.6769687094773678,"Following his abdication and the crowning of Zent Eglantine, Lord Trauerqual is put in charge of a new duchy, made out the former duchy of Scharfer, the parts of Werkestock that were under Ahrensbach management since the civil war, as well as some areas formerly part of the Sovereignty."
Ferdinand,Martina,enemy_rival,undirected,1,0.97630584,0.97630584,0.676723640360209,"However, when Detlinde brazenly demands Ferdinand give her his name, she finally sees past his gentle and sweet smile and notices the utter coldness in his eyes."
Judithe,Theodore,family,undirected,1,0.97627467,0.97627467,0.676702034962591,Infobox field family/Sister: Judithe
Roderick,Wilfried,enemy_rival,undirected,1,0.9762098,0.9762098,0.6766570705049881,"Later, he helps to trick Wilfried into entering the Ivory Tower, which is considered a crime against the duchy."
Karstedt,Myne,service_retainer,directed,1,0.976177,0.976177,0.6766343352774656,Karstedt was responsible to choose to knights to guard Myne during the trombe extermination.
Georgine,Justus,family,undirected,1,0.97584665,0.97584665,0.6764053541063677,"Due to both his mother and older sister serving Lady Georgine and the two being of the same age, she assumed he too would serve her upon enrolling at the Royal Academy."
Georgine,Leonzio,enemy_rival,undirected,1,0.97581065,0.97581065,0.6763804008078675,"It was Leonzio, who came up with the idea to kill all the Ahrensbach nobles, not part of Detlinde and Georgine's faction and bring their feystones back to Lanzenave, with the permission and full cooperation of Detlinde and Georgine."
Raufereg,Lungtase,service_retainer,directed,1,0.9754936,0.9754936,0.676160638494271,"Raufereg, without his sisters permission, ordered Lungtase's retainers to fight on his side."
Nicola,Delia,service_retainer,directed,1,0.9753213,0.9753213,0.6760412092350605,"After Myne dismissed Delia from her service, Fran asked Myne to consider taking on a new attendant, so she had someone to direct her compassion towards."
Benno,Corinna,family,undirected,1,0.97503793,0.97503793,0.6758447921185053,Infobox field family/Sister: Corinna Milda
Leidenschaft,Schutzaria,family,undirected,1,0.9749586,0.9749586,0.6757898047526715,Infobox field family/Sister: Flutrane Schutzaria Geduldh
Alexis,Veronica,service_retainer,directed,1,0.9749117,0.9749117,0.6757572961499032,"After Veronica was imprisoned and her grandson Wilfried had his winter debut, Alexis was approached by Lamprecht and asked to serve as a guard knight for him, in part to increase the number of neutral and Leisegang nobles in his retinue."
Eckhart,Wilfried,service_retainer,directed,1,0.97487193,0.97487193,0.6757297296865323,It was around this time that Veronica looked for a new guard knight for her grandson Wilfried.
God of Darkness,Goddess of Light,romantic,undirected,1,0.97474796,0.97474796,0.6756438002305583,"He and his wife, the Goddess of Light, are said to rule over the heavens."
Lieseleta,Wilfried,service_retainer,directed,1,0.9745637,0.9745637,0.6755160809310684,"However he is able to find Lord Thorsten, an archscholar serving Lord Wilfried."
Justus,Georgine,service_retainer,directed,1,0.974534,0.974534,0.6754954944598057,"At the Royal Academy, Georgine called the information Justus collected and passed on unfiltered ""imprecise and entirely useless,"" causing him to lose any remnant of a desire to serve her he might still have had at the time."
Bezewanst,Frietack,enemy_rival,undirected,1,0.9743894,0.9743894,0.6753952653774967,"During their shared time at the temple, Frietack mostly kept his distance from Ferdinand, presumably because he didn't want to get on the bad side of High Bishop Bezewanst or his supporters."
Jiffy,Rozemyne,service_retainer,directed,1,0.9742278,0.9742278,0.6752832527931183,Ahrensbach knights under Rozemyne's command alongside Dunkelfelger and Ehrenfest's knights descended to assist and attacked the ships to rescue the captives.
God of Darkness,Schutzaria,romantic,undirected,1,0.9742176,0.9742176,0.6752761826918766,"The God of Darkness gave the two permission to marry, hoping they would fill the world with new life."
Nicola,Wilma,friend_ally,undirected,1,0.9742154,0.9742154,0.6752746577680793,Myne asked Rosina to have Wilma recommend two grey apprentice shrine maidens to help Ella.
Jenni,Christine,service_retainer,directed,1,0.9741216,0.9741216,0.6752096405625428,Jenni used to be one of Sister Christine's attendants.
Albsenti,Trauerqual,family,undirected,1,0.97396,0.97396,0.6750976279781643,By the time their father died the magic tool Grutrissheit passed down from parent to child since Zent Albsenti's times had already been passed to him.
Damuel,Henrik,family,undirected,1,0.9737216,0.9737216,0.6749323816903188,"Henrik resembles his brother Damuel, but his eyes and hair are a slightly darker brown."
Bonifatius,Ferdinand,family,undirected,1,0.9737071,0.9737071,0.6749223310562007,Infobox field family/Uncle: Bezewanst (In-Law) (Deceased) Bonifatius Gervasio
Benno,Milda,family,undirected,1,0.97355324,0.97355324,0.6748156834309997,Infobox field family/Sister: Corinna Milda
Aub Klassenberg,Hensfen,family,undirected,1,0.9732858,0.9732858,0.6746303081490308,Infobox field family/Father: Aub Klassenberg
Aub Klassenberg,Sigiswald,family,undirected,1,0.9732613,0.9732613,0.6746133260431071,"After some hard work on his part, Anastasius also manages to convince King Trauerqual, Aub Klassenberg, and Eglantine's biological grandfather and adoptive father, the Previous Aub Klassenberg to agree to this arrangement, making it official."
Brunhilde,Leonore,friend_ally,undirected,1,0.9731687,0.9731687,0.6745491406141872,"Because their parents visited often, Brunhilde became childhood friends with Leonore."
Erwaermen,Liebeskhilfe,service_retainer,directed,1,0.9731026,0.9731026,0.6745033235855522,"In the guilt and shame of his role in binding the threads that led to Geduldh's suffering, Erwaermen retired from his position as god and passed both his duties and his powers to Liebeskhilfe."
Fey,Myne,family,undirected,1,0.9728143,0.9728143,0.6743034892533968,Fey (フェイ Fei) is a commoner growing up in the same neighborhood as Myne and a relative of Lutz and his family.
Brigitte,Bonifatius,service_retainer,directed,1,0.9727103,0.9727103,0.6742314019466186,"While Rozemyne recovers from poisoning in her jureve, Brigitte and her other guard knights train under Bonifatius to improve their skills."
Aurelia,Elvira,family,undirected,1,0.9726972,0.9726972,0.6742223217185532,"Infobox field family/Daughter: Rozemyne (Baptismal) Heidemarie (In-Law, Deceased) Aurelia (In-Law)"
Elvira,Karstedt,family,undirected,1,0.97242945,0.97242945,0.6740367315609583,"Karstedt would take in Myne as daughter between him and Rozemary, while baptizing her as Rozemyne with him and Elvira as her parents."
Karstedt,Trudeliede,romantic,undirected,1,0.9723723,0.9723723,0.6739971181995893,"Trudeliede (トルデリーデ, Toruderiide) is an Ehrenfest archnoble and Karstedt's second wife."
Jeremias,Shikikoza,family,undirected,1,0.972194,0.972194,0.6738735300572954,"His father later married Gloria, his second wife, and the couple had a son named Shikikoza, Jeremias's half-brother."
Giebe Kirnberger,Lamprecht,service_retainer,directed,1,0.97218657,0.97218657,0.6738683799737438,"Several years later Lord Wilfried lost many of his retainers, giving Alexis the chance to become his guard knight, at Lamprecht's invitation."
Kenntrips,Werdekraf's Elder Brother,family,undirected,1,0.9721691,0.9721691,0.6738562706924995,Infobox field family/Father: Werdekraf's Elder Brother
Georgine,Sidonius,romantic,undirected,1,0.97208405,0.97208405,0.6737973185247929,"The purge is unusually merciful by the standards of Yurgenschmidt nobility, forgoing the traditional guilt by association within families and reserving the death sentence only for particularly severe crimes and those name-sworn to Georgine."
Rozemyne,Solange,friend_ally,undirected,1,0.97205174,0.97205174,0.673774922939389,She is having trouble powering all the protective tools in the library and is very happy when Rozemyne reactivates Schwartz and Weiss.
Detlinde,Leonzio,enemy_rival,undirected,1,0.9719688,0.9719688,0.6737174333122333,"It was Leonzio, who came up with the idea to kill all the Ahrensbach nobles, not part of Detlinde and Georgine's faction and bring their feystones back to Lanzenave, with the permission and full cooperation of Detlinde and Georgine."
Adolphine,Letizia's Brother,family,undirected,1,0.97196114,0.97196114,0.6737121238048303,"Infobox field family/Sister: Letizia Adolphine (Half Brother, Adoptive)"
Count Leisegang,Leonore,family,undirected,1,0.97186464,0.97186464,0.6736452351019062,Infobox field family/Relatives: Leonore (Niece) Oliswalt (Nephew) Hartmut (Nephew)
Rozemary,Trudeliede,enemy_rival,undirected,1,0.9717576,0.9717576,0.6735710406276991,"They made demands far above their station, leading to a serious feud between them and Karstedt's second wife Trudeliede, who in turn went on to bully Rozemary severely, which only made her already poor health deteriorate further."
Elvira,Heidemarie,family,undirected,1,0.9716581,0.9716581,0.6735020724832333,"Infobox field family/Daughter: Rozemyne (Baptismal) Heidemarie (In-Law, Deceased) Aurelia (In-Law)"
Gretia,Laurenz,friend_ally,undirected,1,0.97147566,0.97147566,0.673375614711612,"As such she has a hard time dealing with Laurenz' joking and teasing, despite them being done in good nature and fun."
Angelica,Florencia,family,undirected,1,0.97143114,0.97143114,0.6733447557991334,Angelica and Lieseleta's mother. *Fonbart - Retainer who contacted the vice commander during the Defense of Ehrenfest.
Rozemary,Traugott,family,undirected,1,0.9713643,0.9713643,0.6732984258415848,Infobox field family/Aunt: Elvira Trudeliede Rozemary (Deceased)
Wilfried,Alexis,service_retainer,directed,1,0.97131807,0.97131807,0.6732663816474276,Alexis - One of Wilfried's archknights.
Detlinde,Seltier,romantic,undirected,1,0.97130436,0.97130436,0.673256878599582,"When Georgine visits Ehrenfest under the excuse of forming bonds in preparation for Detlinde's marriage to Ferdinand, Seltier accompanies her lady."
Ferdinand,Bezewanst,service_retainer,directed,1,0.9711964,0.9711964,0.6731820464299688,"Wary that the High Bishop Bezewanst would attempt to poison him, he hired a chef only to make food for his attendants and returned to his estate in the Noble's Quarter to eat his own meals."
Eckhart,Heidemarie,romantic,undirected,1,0.9706259,0.9706259,0.6727866059634594,"He is friendly to his family and associates, but he is said to have become more withdrawn after the death of his first wife, Heidemarie."
Detlinde,Sigiswald,romantic,undirected,1,0.97043973,0.97043973,0.6726575627528545,"In addition to the blessings for the couples, during the ceremony, magic circles appear similar in appearance to the one that was seen in Detlinde's Dedication Whirl, on the stage beneath Sigiswald and Adolphine and rise into the air briefly, before dissipating again."
Georgine,Laugo,romantic,undirected,1,0.9700711,0.9700711,0.6724020479076848,"Thankfully for Laugo, just a little over a year after his master's departure, Grausam and his Lady Georgine infiltrate Ehrenfest and with them, comes the hope for survival to Laugo."
Detlinde,Florencia,family,undirected,1,0.9700104,0.9700104,0.6723599738738247,"Infobox field family/Relatives: Rudiger (Nephew) Detlinde (Niece, In-Law) Wolfram (Nephew, In-Law, Deceased) Alstede (Niece, In-Law) Several Unnamed Nieces (In-Law)"
Schwartz and Weiss,Hortensia,service_retainer,directed,1,0.96990335,0.96990335,0.6722857724681458,"Just a few days later, however, Hortensia is able to dedicate more of her mana to the shumils and finish the transfer of mastership. |- |Hortensia |Primary |In Rozemyne's third year, the Sovereignty dispatched Hortensia to serve as an archnoble librarian in the Royal Academy and specifically take over mastership of Schwartz and Weiss from Rozemyne."
Jonsara,Rozemyne,family,undirected,1,0.9696489,0.9696489,0.6721094011680524,"Jonsara confiscates the money Philine earned from Rozemyne and confines her in the family home, then sends an ordonnanz to the castle claiming that her stepdaughter has fallen ill."
Laugo,Georgine,service_retainer,directed,1,0.969583,0.969583,0.6720637227688534,"Georgine and her attendant disguise themselves as Laugo's servants and follow his ""commands"" until they are in private again."
Codenest,Sieglinde,family,undirected,1,0.96944225,0.96944225,0.6719661623031896,Infobox field family/Aunt: Sieglinde Magdalena Reichlene
Charlotte,Hannelore,friend_ally,undirected,1,0.96937996,0.96937996,0.6719229861653125,"Coincidentally, both of them are shy book lovers that Rozemyne quickly became fond of. **She is also similar to Freida in hairstyle and was someone with slightly higher status than Myne/Rozemyne when they first met, but she achieved something Freida couldn't -- becoming Rozemyne's best friend. *Privately Rozemyne thinks of Hannelore as ""quiet and fluffy"", but also a capable archduke candidate. *Hannelore is the third person that Rozemyne described as an angel internally, after Tuuli and Charlotte."
